Superficie,Produccion,Riego,Autoconsumo,Venta,Semilla_criolla,Semilla_mejorada,Fertilizantes,Animales_tiro,Herbicidas,Insecticidas_fungicidas,Indigena,Tractor,Otra_maquinaria,Rendimiento,Indice
1.256,0.2,0,1,0,1,0,0,0,0,0,1,0,0,0.159235669,0
0.628,0.1,0,1,0,1,0,0,0,0,0,1,0,0,0.159235669,0
0.628,0.1,0,1,0,1,0,0,0,0,0,1,0,0,0.159235669,0
1.256,0.3,0,1,0,1,0,0,0,0,0,1,0,0,0.238853503,0
1.256,1.9659,0,1,0,1,0,0,0,0,0,1,0,0,1.565207006,0
0.75,0.2,0,1,0,0,0,0,0,1,0,1,0,0,0.266666667,0.166666667
1,0.6,0,1,0,1,0,0,0,0,0,1,0,0,0.6,0
0.4396,0.2,0,1,0,0,0,0,0,1,0,1,0,0,0.454959054,0.166666667
0.5024,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0.398089172,0
0.314,0.2,0,1,0,1,0,0,0,0,0,1,0,0,0.636942675,0
1.57,0.5,0,1,0,1,0,0,0,0,0,1,0,0,0.318471338,0
0.6908,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0.723798494,0
1.4444,0.6,0,1,0,1,0,0,0,0,0,1,0,0,0.415397397,0
1.1304,0.6,0,1,0,1,0,0,0,0,0,1,0,0,0.530785563,0
1.256,0.2,0,1,0,1,0,0,0,0,0,1,0,0,0.159235669,0
1.256,0.5,0,1,0,1,0,0,0,0,0,1,0,0,0.398089172,0
0.7536,0.2,0,1,0,1,0,0,0,0,0,1,0,0,0.265392781,0
1.256,0.4,0,1,0,1,0,0,0,0,0,1,0,0,0.318471338,0
1.1304,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0.442321302,0.083333333
0.314,0.1,0,1,0,1,0,0,0,0,0,1,0,0,0.318471338,0
0.1884,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.530785563,0
0.7536,0.7,0,1,0,1,0,0,0,0,0,1,0,0,0.928874735,0
0.2512,0.1,0,1,0,1,0,0,0,0,0,1,0,0,0.398089172,0
0.2512,0.1,0,1,0,0,0,0,0,1,0,1,0,0,0.398089172,0.166666667
0.3768,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.265392781,0
0.1256,0.3,0,1,0,1,0,0,0,0,0,1,0,0,2.388535032,0
1.256,0.2,0,1,0,1,0,0,0,0,0,1,0,0,0.159235669,0
0.314,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.159235669,0
0.7536,0.3,0,1,0,1,0,0,0,0,0,1,0,0,0.398089172,0
1.57,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0.318471338,0
0.0628,0.05,0,1,0,1,0,0,0,0,0,1,0,0,0.796178344,0
1.256,0.3,0,1,0,1,0,0,0,0,0,1,0,0,0.238853503,0
0.942,0.1,0,1,0,0,1,0,0,0,0,1,0,0,0.106157113,0.083333333
0.8792,0.2,0,1,0,1,0,0,0,0,0,1,0,0,0.227479527,0
1.1304,0.2,0,1,0,1,0,0,0,0,0,1,0,0,0.176928521,0
0.3768,0.1,0,1,0,1,0,0,0,0,0,1,0,0,0.265392781,0
0.7536,0.4,0,1,0,0,1,0,0,0,0,1,0,0,0.530785563,0.083333333
0.8792,0.3,0,1,0,0,0,0,0,0,0,1,0,0,0.34121929,0
0.942,0.5,0,1,0,1,0,0,0,0,0,1,0,0,0.530785563,0
0.6908,0.2,0,1,0,1,0,0,0,0,0,1,0,0,0.289519398,0
1.256,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0.398089172,0.083333333
0.628,0.3,0,1,0,1,0,0,0,0,0,1,0,0,0.477707006,0
0.942,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0.212314225,0
0.0628,0.04,0,1,0,1,0,0,0,0,0,1,0,0,0.636942675,0
1.1304,0.4,0,1,0,1,1,0,0,0,0,1,0,0,0.353857042,0.083333333
0.628,0.15,0,1,0,1,0,0,0,0,0,1,0,0,0.238853503,0
1.256,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0.398089172,0
0.4396,0.1,0,1,0,1,0,0,0,0,0,1,0,0,0.227479527,0
1.256,0.5,0,1,0,1,0,0,0,0,0,1,0,0,0.398089172,0
1.256,0.1,0,1,0,1,0,0,0,0,0,1,0,0,0.079617834,0
1.256,0.2,0,1,0,0,1,0,0,0,0,1,0,0,0.159235669,0.083333333
1.0048,0.2,0,1,0,1,0,0,0,0,0,1,0,0,0.199044586,0
1.256,0.5,0,1,0,1,0,0,0,0,0,1,0,0,0.398089172,0
1.884,1,0,1,0,1,1,0,0,0,0,1,0,0,0.530785563,0.083333333
1.256,1,0,1,0,1,0,0,0,0,0,1,0,0,0.796178344,0
1.3816,0.8,0,1,0,0,1,0,0,0,0,1,0,0,0.579038796,0.083333333
1.256,0.25,0,1,0,1,0,0,0,0,0,1,0,0,0.199044586,0
0.1256,0.1,0,1,0,1,0,0,0,0,0,1,0,0,0.796178344,0
0.942,0.3,0,1,0,1,0,0,0,0,0,1,0,0,0.318471338,0
0.7536,0.5,0,1,0,1,0,0,0,0,0,1,0,0,0.663481953,0
0.942,0.6,0,1,0,1,0,0,0,0,0,1,0,0,0.636942675,0
0.628,0.3,0,1,0,0,1,0,0,0,0,1,0,0,0.477707006,0.083333333
1.256,0.8,0,1,0,1,1,0,0,0,0,1,0,0,0.636942675,0.083333333
0.8164,0.8,0,1,0,1,0,0,0,0,0,1,0,0,0.979911808,0
0.4396,0.1,0,1,0,1,0,0,0,0,0,1,0,0,0.227479527,0
1.256,0.5,0,1,0,1,0,0,0,0,0,1,0,0,0.398089172,0
0.3768,0.2,0,1,0,1,1,0,0,0,0,1,0,0,0.530785563,0.083333333
1.256,0.5,0,1,0,1,0,0,0,0,0,1,0,0,0.398089172,0
0.628,0.3,0,1,0,1,0,0,0,0,0,1,0,0,0.477707006,0
1.256,0.3,0,1,0,1,0,0,0,0,0,1,0,0,0.238853503,0
1.256,0.2,0,1,0,1,0,0,0,0,0,1,0,0,0.159235669,0
0.628,0.1,0,1,0,1,0,0,0,0,0,1,0,0,0.159235669,0
0.3768,0.15,0,1,0,1,0,0,0,0,0,1,0,0,0.398089172,0
0.628,0.2,0,1,0,1,0,0,0,0,0,1,0,0,0.318471338,0
1.256,0.3,0,1,0,1,0,0,0,0,0,1,0,0,0.238853503,0
1.256,0.05,0,1,0,1,0,0,0,0,0,1,0,0,0.039808917,0
1.3816,0.3,0,0,0,1,1,0,0,0,0,1,0,0,0.217139548,0.083333333
1.5072,0.2,0,1,0,1,0,0,0,0,0,1,0,0,0.132696391,0
0.628,0.1,0,1,0,1,1,0,0,0,0,1,0,0,0.159235669,0.083333333
1.256,0.5,0,1,0,1,0,0,0,0,0,1,0,0,0.398089172,0
1.256,0.4,0,1,0,1,1,0,0,0,0,1,0,0,0.318471338,0.083333333
0.628,0.08,0,1,0,1,0,0,0,0,0,1,0,0,0.127388535,0
1.256,0.7,0,1,0,1,0,0,0,0,0,1,0,0,0.557324841,0
1.256,0.2,0,1,0,1,0,0,0,0,0,1,0,0,0.159235669,0
1.1932,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0.419041234,0
0.942,0.2,0,1,0,1,0,0,0,0,0,1,0,0,0.212314225,0
0.3768,0.2,0,1,0,1,0,0,0,0,0,1,0,0,0.530785563,0
1.256,1,0,1,0,1,0,0,0,0,0,1,0,0,0.796178344,0
1.256,0.6,0,1,0,1,0,0,0,0,0,1,0,0,0.477707006,0
1.0676,0.3,0,1,0,0,1,0,0,0,0,1,0,0,0.281004121,0.083333333
0.628,0.2,0,1,0,1,1,0,0,0,0,1,0,0,0.318471338,0.083333333
1.3816,0.2,0,1,0,1,0,0,0,0,0,1,0,0,0.144759699,0
0.942,0.3,0,1,0,1,1,0,0,0,0,1,0,0,0.318471338,0.083333333
0.5652,0.1,0,1,0,1,1,0,0,0,0,1,0,0,0.176928521,0.083333333
0.1884,0.05,0,1,0,1,0,0,0,0,0,1,0,0,0.265392781,0
0.8792,0.1,0,1,0,1,1,0,0,0,0,1,0,0,0.113739763,0.083333333
1.4444,0.4,0,1,0,1,0,0,0,0,0,1,0,0,0.276931598,0
0.942,0.2,0,1,0,1,1,0,0,0,0,1,0,0,0.212314225,0.083333333
1.256,0.3,0,1,0,1,1,0,0,0,0,1,0,0,0.238853503,0.083333333
1.256,0.08,0,1,0,1,1,0,0,0,0,1,0,0,0.063694268,0.083333333
1.256,0.3,0,1,0,1,1,0,0,0,0,1,0,0,0.238853503,0.083333333
1.256,0.4,0,1,0,1,1,0,0,0,0,1,0,0,0.318471338,0.083333333
1.884,0.5,0,0,0,1,1,0,0,0,0,1,0,0,0.265392781,0.083333333
1.256,0.4,0,1,0,1,1,0,0,0,0,1,0,0,0.318471338,0.083333333
0.7536,0.3,0,0,0,1,1,0,0,0,0,1,0,0,0.398089172,0.083333333
1.256,0.4,0,1,0,1,1,0,0,0,0,1,0,0,0.318471338,0.083333333
1.256,0.5,0,0,0,1,1,0,0,0,0,1,0,0,0.398089172,0.083333333
0.4396,0.2,0,1,0,1,1,0,0,0,0,1,0,0,0.454959054,0.083333333
1.884,0.6,0,1,0,1,1,0,0,0,0,1,0,0,0.318471338,0.083333333
0.628,0.3,0,1,0,1,1,0,0,0,0,1,0,0,0.477707006,0.083333333
0.628,0.3,0,1,0,1,1,0,0,0,0,1,0,0,0.477707006,0.083333333
1.884,0.5,0,1,0,1,1,0,0,0,0,1,0,0,0.265392781,0.083333333
1.256,0.5,0,1,0,1,1,0,0,0,0,1,0,0,0.398089172,0.083333333
1.256,0.3,0,1,0,1,1,0,0,0,0,1,0,0,0.238853503,0.083333333
1.256,0.6,0,1,0,1,1,0,0,0,0,1,0,0,0.477707006,0.083333333
1.884,0.8,0,1,0,1,1,0,0,0,0,1,0,0,0.42462845,0.083333333
1.256,1,0,1,0,1,0,0,0,0,0,1,0,0,0.796178344,0
1.256,0.6,0,1,0,1,0,0,0,0,0,1,0,0,0.477707006,0
1.256,0.8,0,1,0,1,0,0,0,0,0,1,0,0,0.636942675,0
1.256,0.5,0,1,0,1,1,0,0,0,0,1,0,0,0.398089172,0.083333333
0.628,0.4,0,1,0,1,1,0,0,0,0,1,0,0,0.636942675,0.083333333
1.256,0.6,0,1,0,1,1,0,0,0,0,1,0,0,0.477707006,0.083333333
1.256,0.8,0,1,0,1,1,0,0,0,0,1,0,0,0.636942675,0.083333333
0.628,0.2,0,1,0,1,1,0,0,0,0,1,0,0,0.318471338,0.083333333
1.256,0.3,0,1,0,1,1,0,0,0,0,1,0,0,0.238853503,0.083333333
0.5024,0.1,0,1,0,1,1,0,0,0,0,1,0,0,0.199044586,0.083333333
0.942,0.1,0,1,0,1,1,0,0,0,0,1,0,0,0.106157113,0.083333333
1.256,0.3,0,1,0,1,1,0,0,0,0,1,0,0,0.238853503,0.083333333
1.256,0.3,0,1,0,1,1,0,0,0,0,1,0,0,0.238853503,0.083333333
1.256,0.35,0,1,0,1,1,0,0,0,0,1,0,0,0.27866242,0.083333333
0.5024,0.15,0,1,0,1,1,0,0,0,0,1,0,0,0.298566879,0.083333333
0.314,0.08,0,1,0,1,1,0,0,0,0,1,0,0,0.25477707,0.083333333
0.1256,0.03,0,1,0,1,1,0,0,0,0,1,0,0,0.238853503,0.083333333
1.256,0.3,0,1,0,1,1,0,0,0,0,1,0,0,0.238853503,0.083333333
0.628,0.3,0,1,0,1,1,0,0,0,0,1,0,0,0.477707006,0.083333333
1.256,0.38,0,1,0,1,0,0,0,0,0,1,0,0,0.302547771,0
1.256,0.3,0,1,0,1,1,0,0,0,0,1,0,0,0.238853503,0.083333333
1.256,0.3,0,1,0,1,1,0,0,0,0,1,0,0,0.238853503,0.083333333
1.256,0.3,0,1,0,1,1,0,0,0,0,1,0,0,0.238853503,0.083333333
0.628,0.3,0,1,0,1,1,0,0,0,0,1,0,0,0.477707006,0.083333333
1.256,0.3,0,1,0,1,0,0,0,0,0,1,0,0,0.238853503,0
1.256,0.2,0,1,0,1,1,0,0,0,0,1,0,0,0.159235669,0.083333333
1.256,0.2,0,1,0,1,1,0,0,0,0,1,0,0,0.159235669,0.083333333
2.0724,0.6,0,1,0,1,1,0,0,0,0,1,0,0,0.289519398,0.083333333
1.256,0.2,0,1,0,1,1,0,0,0,0,1,0,0,0.159235669,0.083333333
0.628,0.15,0,1,0,1,0,0,0,0,0,1,0,0,0.238853503,0
1.256,0.2,0,1,0,1,1,0,0,0,0,1,0,0,0.159235669,0.083333333
1.256,0.2,0,1,0,1,0,0,0,0,0,1,0,0,0.159235669,0
1.256,0.2,0,1,0,1,1,0,0,0,0,1,0,0,0.159235669,0.083333333
1.256,0.15,0,1,0,1,1,0,0,0,0,1,0,0,0.119426752,0.083333333
1.256,0.25,0,1,0,1,1,0,0,0,0,1,0,0,0.199044586,0.083333333
1.256,0.2,0,1,0,1,1,0,0,0,0,1,0,0,0.159235669,0.083333333
1.256,0.15,0,1,0,1,1,0,0,0,0,1,0,0,0.119426752,0.083333333
1.884,0.3,0,1,0,1,1,0,0,0,0,1,0,0,0.159235669,0.083333333
0.5,0.25,0,1,0,1,0,0,0,0,0,1,0,0,0.5,0
1,0.25,0,1,0,1,1,0,0,0,0,1,0,0,0.25,0.083333333
1,0.3,0,1,0,1,1,0,0,0,0,1,0,0,0.3,0.083333333
1,0.35,0,1,0,1,0,0,0,0,0,1,0,0,0.35,0
1,0.2,0,1,0,1,1,0,0,0,0,1,0,0,0.2,0.083333333
1,0.4,0,1,0,1,1,0,0,0,0,1,0,0,0.4,0.083333333
0.7,0.35,0,1,0,1,1,0,0,0,0,1,0,0,0.5,0.083333333
0.5,0.15,0,1,0,1,1,0,0,0,0,1,0,0,0.3,0.083333333
1,0.3,0,1,0,1,1,0,0,0,0,1,0,0,0.3,0.083333333
1,0.3,0,1,0,1,1,0,0,0,0,1,0,0,0.3,0.083333333
0.5,0.15,0,1,0,1,1,0,0,0,0,1,0,0,0.3,0.083333333
1,0.18,0,1,0,1,1,0,0,0,0,1,0,0,0.18,0.083333333
1,0.3,0,1,0,1,1,0,0,0,0,1,0,0,0.3,0.083333333
0.5,0.15,0,1,0,1,1,0,0,0,0,1,0,0,0.3,0.083333333
1,0.38,0,1,0,1,1,0,0,0,0,1,0,0,0.38,0.083333333
1.1,0.8,0,1,0,1,1,0,0,0,0,1,0,0,0.727272727,0.083333333
0.75,0.5,0,1,0,1,0,0,0,0,0,1,0,0,0.666666667,0
0.75,0.5,0,1,0,1,0,0,0,0,0,1,0,0,0.666666667,0
1.25,0.15,0,1,0,1,1,0,0,0,0,1,0,0,0.12,0.083333333
0.5,0.3,0,1,0,0,0,0,0,0,0,1,0,0,0.6,0
1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0.166666667
0.5,0.5,0,1,0,1,1,1,0,0,0,1,0,0,1,0.166666667
0.25,0.5,0,1,0,1,1,1,0,0,0,1,0,0,2,0.166666667
0.5,0.5,0,1,0,1,1,1,0,0,0,1,0,0,1,0.166666667
0.4,0.5,0,1,0,1,1,1,0,0,0,1,0,0,1.25,0.166666667
0.15,0.3,0,1,0,0,0,0,0,0,0,1,0,0,2,0
0.5,0.5,0,1,0,1,1,1,0,0,0,1,0,0,1,0.166666667
0.1,0.25,0,1,0,1,1,1,0,0,0,1,0,0,2.5,0.166666667
1,0.8,0,1,0,1,1,1,0,0,0,1,0,0,0.8,0.166666667
0.2,0.35,0,1,0,1,1,1,0,0,0,1,0,0,1.75,0.166666667
0.4,0.5,0,1,0,1,1,1,0,0,0,1,0,0,1.25,0.166666667
1,0.3,0,1,0,1,1,1,0,0,0,1,0,0,0.3,0.166666667
1.256,1.5,0,0,0,1,0,1,0,0,0,1,0,0,1.194267516,0.083333333
0.628,0.5,0,0,0,1,0,1,0,0,0,1,0,0,0.796178344,0.083333333
0.058,0.3,0,0,0,1,0,1,0,0,0,1,0,0,5.172413793,0.083333333
0.628,1,0,0,0,1,0,1,0,1,0,1,0,0,1.592356688,0.25
0.0118,0.0185,0,0,0,0,0,0,0,0,0,1,0,0,1.56779661,0
0.628,1.5,0,0,0,1,0,1,0,0,0,1,0,0,2.388535032,0.083333333
0.314,0.5,0,0,0,1,0,1,0,0,0,1,0,0,1.592356688,0.083333333
0.314,0.5,0,0,0,1,0,1,0,0,0,1,0,0,1.592356688,0.083333333
0.628,1,0,0,0,1,0,1,0,1,1,1,0,0,1.592356688,0.416666667
0.314,0.8,0,0,0,1,0,1,0,0,0,0,0,0,2.547770701,0.083333333
0.942,0.8,0,0,0,1,0,1,0,0,0,1,0,0,0.8492569,0.083333333
0.0628,0.2,0,0,0,1,0,1,0,0,0,1,0,0,3.184713376,0.083333333
0.628,0.983,0,0,0,1,0,1,0,0,0,1,0,0,1.565286624,0.083333333
0.0314,0.0491,0,0,0,1,0,1,0,0,0,1,0,0,1.563694268,0.083333333
0.0377,0.059,0,0,0,1,0,1,0,0,0,1,0,0,1.564986737,0.083333333
0.044,0.0689,0,0,0,1,0,1,0,0,0,1,0,0,1.565909091,0.083333333
0.0251,0.0393,0,0,0,1,0,1,0,0,0,1,0,0,1.565737052,0.083333333
0.0314,0.0491,0,0,0,0,0,0,0,0,0,1,0,0,1.563694268,0
0.0188,0.0294,0,0,0,1,0,1,0,0,0,1,0,0,1.563829787,0.083333333
0.0251,0.0393,0,0,0,1,0,1,0,0,1,1,0,0,1.565737052,0.25
0.0314,0.0491,0,0,0,1,0,1,0,0,1,1,0,0,1.563694268,0.25
0.0157,0.0246,0,0,0,1,0,1,0,0,0,1,0,0,1.566878981,0.083333333
0.0094,0.0147,0,1,0,1,0,0,0,0,0,1,0,0,1.563829787,0
0.0157,0.0246,0,0,0,1,0,1,0,0,0,1,0,0,1.566878981,0.083333333
0.0471,0.0737,0,1,0,1,0,1,0,0,0,1,0,0,1.564755839,0.083333333
0.0471,0.0737,0,0,0,0,0,0,0,0,0,1,0,0,1.564755839,0
1,1.5,0,0,0,1,0,1,0,0,0,1,0,0,1.5,0.083333333
0.628,0.983,0,0,0,1,0,1,0,0,0,1,0,0,1.565286624,0.083333333
0.3768,1,0,0,0,1,0,1,0,0,0,1,0,0,2.653927813,0.083333333
0.942,2,0,0,0,1,0,1,0,0,0,1,0,0,2.123142251,0.083333333
0.5652,1,0,0,0,1,0,1,0,0,0,1,0,0,1.769285209,0.083333333
0.0188,0.0294,0,0,0,1,0,1,0,0,0,1,0,0,1.563829787,0.083333333
0.314,0.3,0,1,0,1,0,1,0,0,0,1,0,0,0.955414013,0.083333333
0.0157,0.0246,0,0,0,0,0,0,0,0,0,1,0,0,1.566878981,0
0.0377,0.059,0,0,0,1,0,1,0,0,0,1,0,0,1.564986737,0.083333333
0.0188,0.0294,0,0,0,1,0,1,0,0,0,1,0,0,1.563829787,0.083333333
0.0094,0.0147,0,0,0,0,0,0,0,0,0,1,0,0,1.563829787,0
1.256,5,0,0,0,1,0,1,0,0,0,1,0,0,3.98089172,0.083333333
0.0188,0.0294,0,0,0,1,0,1,0,0,0,1,0,0,1.563829787,0.083333333
0.0471,0.0737,0,0,0,1,0,1,0,0,0,1,0,0,1.564755839,0.083333333
0.0314,0.0491,0,0,0,1,0,1,0,0,0,1,0,0,1.563694268,0.083333333
0.0251,0.0393,0,0,0,1,0,1,0,0,0,1,0,0,1.565737052,0.083333333
0.0188,0.0294,0,0,0,1,0,1,0,0,0,1,0,0,1.563829787,0.083333333
0.0314,0.0491,0,0,0,1,0,1,0,0,0,1,0,0,1.563694268,0.083333333
0.0471,0.0737,0,0,0,1,0,1,0,0,0,1,0,0,1.564755839,0.083333333
0.0126,0.0197,0,0,0,0,0,0,0,0,0,1,0,0,1.563492063,0
0.0188,0.0294,0,0,0,1,0,1,0,0,0,1,0,0,1.563829787,0.083333333
0.0188,0.0294,0,0,0,1,0,1,0,0,0,1,0,0,1.563829787,0.083333333
0.0126,0.0197,0,0,0,1,0,1,0,0,0,1,0,0,1.563492063,0.083333333
0.0157,0.0246,0,0,0,1,0,1,0,0,0,1,0,0,1.566878981,0.083333333
1.256,1.5,0,0,0,1,0,1,0,0,0,1,0,0,1.194267516,0.083333333
0.0345,0.054,0,1,0,1,0,1,0,1,0,1,0,0,1.565217391,0.25
0.0157,0.0246,0,0,0,0,0,0,0,0,0,1,0,0,1.566878981,0
0.0126,0.0197,0,0,0,0,0,0,0,0,0,1,0,0,1.563492063,0
0.0188,0.0294,0,0,0,0,0,0,0,0,0,1,0,0,1.563829787,0
0.0157,0.0246,0,0,0,0,0,0,0,1,0,1,0,0,1.566878981,0.166666667
0.0251,0.0393,0,0,0,0,0,0,0,1,0,1,0,0,1.565737052,0.166666667
0.0063,0.0099,0,0,0,0,0,0,0,0,0,1,0,0,1.571428571,0
0.0314,0.0491,0,1,0,1,0,1,0,0,0,1,0,0,1.563694268,0.083333333
0.0251,0.0393,0,0,0,1,0,1,0,0,0,1,0,0,1.565737052,0.083333333
0.0188,0.0294,0,0,0,0,0,0,0,1,0,1,0,0,1.563829787,0.166666667
1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0
0.5,1,0,1,0,1,0,0,0,0,0,1,0,0,2,0
0.0314,0.0491,0,0,0,1,0,1,0,0,0,1,0,0,1.563694268,0.083333333
0.0157,0.0246,0,0,0,1,0,1,0,0,0,1,0,0,1.566878981,0.083333333
0.0188,0.0294,0,0,0,1,0,1,0,0,0,1,0,0,1.563829787,0.083333333
0.0251,0.0393,0,0,0,1,0,1,0,0,0,1,0,0,1.565737052,0.083333333
0.0565,0.0884,0,0,0,0,0,0,0,0,0,1,0,0,1.56460177,0
0.1,0.5,0,1,0,0,0,0,0,0,0,1,0,0,5,0
0.0188,0.0294,0,0,0,1,0,1,0,0,0,1,0,0,1.563829787,0.083333333
0.0408,0.0639,0,0,0,0,0,0,0,0,0,1,0,0,1.566176471,0
0.0534,0.0836,0,0,0,1,0,1,0,0,0,1,0,0,1.565543071,0.083333333
0.0314,0.0491,0,1,0,1,0,1,0,0,0,1,0,0,1.563694268,0.083333333
0.0157,0.0246,0,0,0,1,0,1,0,0,0,1,0,0,1.566878981,0.083333333
0.2,0.5,0,1,0,0,0,0,0,0,0,1,0,0,2.5,0
1.256,1.5,0,0,0,1,0,1,0,0,0,1,0,0,1.194267516,0.083333333
0.0314,0.0491,0,0,0,1,0,1,0,0,0,1,0,0,1.563694268,0.083333333
0.0314,0.0491,0,0,0,1,0,1,0,0,0,1,0,0,1.563694268,0.083333333
0.0314,0.0491,0,0,0,1,0,1,0,0,0,1,0,0,1.563694268,0.083333333
0.0314,0.0491,0,0,0,1,0,1,0,0,0,1,0,0,1.563694268,0.083333333
0.0314,0.0491,0,1,0,1,0,1,0,0,0,1,0,0,1.563694268,0.083333333
0.022,0.0344,0,0,0,1,0,1,0,0,0,1,0,0,1.563636364,0.083333333
0.0251,0.0393,0,0,0,1,0,1,0,0,0,1,0,0,1.565737052,0.083333333
1.57,1.6,0,1,0,1,0,1,0,0,0,1,0,0,1.01910828,0.083333333
0.0126,0.0197,0,1,0,1,0,1,0,0,0,1,0,0,1.563492063,0.083333333
0.0094,0.0147,0,1,0,0,0,0,0,0,0,1,0,0,1.563829787,0
0.0471,0.0737,0,1,0,1,0,1,0,0,0,1,0,0,1.564755839,0.083333333
0.0188,0.0294,0,1,0,1,0,1,0,0,0,1,0,0,1.563829787,0.083333333
1.5,1,0,1,0,1,0,0,0,0,0,1,0,0,0.666666667,0
0.75,0.25,0,0,0,1,0,1,0,0,0,1,0,0,0.333333333,0.083333333
1,2,0,0,0,1,0,1,0,0,0,1,0,0,2,0.083333333
1,1.2,0,1,0,1,0,1,0,0,0,1,0,0,1.2,0.083333333
1,1.3,0,1,0,1,0,0,0,0,0,1,0,0,1.3,0
1,1.2,0,1,0,1,0,1,0,0,0,1,0,0,1.2,0.083333333
0.25,0.3,0,1,0,1,0,0,0,0,0,1,0,0,1.2,0
1,0.6,0,1,0,1,0,1,0,0,0,1,0,0,0.6,0.083333333
1,0.4,0,0,0,1,0,0,0,0,0,1,0,0,0.4,0
0.25,0.2,0,1,0,1,0,0,0,0,0,1,0,0,0.8,0
1,0.5,0,1,0,1,0,0,0,0,0,1,0,0,0.5,0
1,0.5,0,1,0,1,0,0,0,0,0,1,0,0,0.5,0
1,0.5,0,1,0,1,0,0,0,0,0,1,0,0,0.5,0
1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0
0.5,1,0,1,0,1,0,0,0,0,0,1,0,0,2,0
1,0.3,0,1,0,1,0,1,0,0,0,1,0,0,0.3,0.083333333
1.5,0.05,0,0,0,1,0,0,0,0,0,1,0,0,0.033333333,0
1.5,1.5,0,1,0,1,0,1,0,0,0,1,0,0,1,0.083333333
1,0.05,0,1,0,1,0,0,0,0,0,1,0,0,0.05,0
1,0.05,0,1,0,1,0,0,0,0,0,1,0,0,0.05,0
1.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0.666666667,0
1,0.2,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0
0.45,0.2,0,1,0,1,0,0,0,0,0,1,0,0,0.444444444,0
1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0.5,0.1,0,0,0,1,0,0,0,0,0,1,0,0,0.2,0
0.5,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0.4,0
0.5,0.8,0,1,0,1,0,0,0,0,0,1,0,0,1.6,0
0.25,0.3,0,1,0,1,0,0,0,0,0,1,0,0,1.2,0
0.25,0.2,0,1,0,1,0,0,0,0,0,1,0,0,0.8,0
0.24,0.2,0,0,0,1,0,0,0,0,0,1,0,0,0.833333333,0
2.05,0.2,0,0,0,1,0,0,0,0,0,1,0,0,0.097560976,0
1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0.083333333
1,0.2,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0
0.5,1.2,0,1,0,1,0,0,0,0,0,1,0,0,2.4,0
0.5,0.8,0,0,0,1,0,1,0,0,0,1,0,0,1.6,0.083333333
2,1,0,0,0,1,0,0,0,0,0,1,0,0,0.5,0
1,0.4,0,0,0,1,0,0,0,0,0,1,0,0,0.4,0
1.5,0.3,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0
0.4,0.3,0,1,0,0,0,0,0,0,0,1,0,0,0.75,0
0.5,0.4,0,0,0,1,0,0,0,0,0,1,0,0,0.8,0
0.3,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0.666666667,0
0.25,0.5,0,1,0,1,0,1,0,0,0,1,0,0,2,0.083333333
0.3,0.2,0,1,0,1,0,1,0,0,0,1,0,0,0.666666667,0.083333333
0.6,1.2,0,1,0,1,0,0,0,0,0,1,0,0,2,0
0.25,0.5,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0.8,0.3,0,0,0,1,0,0,0,0,0,1,0,0,0.375,0
0.5,0.4,0,0,0,1,0,0,0,0,0,1,0,0,0.8,0
0.5,0.5,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1,0.5,0,1,0,1,0,1,0,0,0,1,0,0,0.5,0.083333333
0.7,0.5,0,1,0,1,0,1,0,0,0,1,0,0,0.714285714,0.083333333
0.5,0.5,0,1,0,1,0,0,0,0,0,1,0,0,1,0
0.5,0.3,0,1,0,1,0,0,0,0,0,1,0,0,0.6,0
0.5,0.5,0,1,0,1,0,0,0,0,0,1,0,0,1,0
1,0.7,0,1,0,1,0,0,0,0,0,1,0,0,0.7,0
0.25,0.2,0,1,0,1,0,0,0,0,0,1,0,0,0.8,0
0.3,0.3,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1,0.8,0,0,0,1,0,1,0,0,0,1,0,0,0.8,0.083333333
0.75,0.5,0,1,0,1,0,1,0,0,0,1,0,0,0.666666667,0.083333333
0.25,0.06,0,1,0,0,0,0,0,0,0,1,0,0,0.24,0
