ID,Superficie,Produccion,Riego,Autoconsumo,Venta,Semilla_criolla,Semilla_mejorada,Fertilizantes,Animales_tiro,Herbicidas,Insecticidas_fungicidas,Indigena,Tractor,Otra_maquinaria,Rendimiento,Indice
P26746,0.505,1.5,0,0,0,0,1,1,0,0,1,1,0,0,2.97029703,0.333333333
P26747,1,0.6,1,1,0,1,1,1,0,0,0,1,0,0,0.6,0.333333333
P26748,0.628,0.6,0,0,1,1,1,1,0,0,0,1,0,0,0.955414013,0.166666667
P26749,0.942,0.45,0,1,0,1,1,1,0,0,1,1,0,0,0.477707006,0.333333333
P26750,0.7536,0.45,0,1,0,1,1,0,0,0,0,1,0,0,0.597133758,0.083333333
P26751,0.1256,0.12,0,1,0,0,0,0,0,0,0,1,0,0,0.955414013,0
P26752,0.5,0.3,0,1,0,1,1,1,0,0,0,1,0,0,0.6,0.166666667
P26753,0.519,0.3,0,1,0,1,0,0,0,1,0,0,0,0,0.578034682,0.166666667
P26754,0.1024,0.5,0,1,0,1,0,0,0,1,0,1,0,0,4.8828125,0.166666667
P26755,0.25,0.21,0,1,0,0,0,0,0,0,0,1,0,0,0.84,0
P26756,1.0676,1,0,0,0,1,0,0,0,0,0,1,0,0,0.936680405,0
P26757,2,1.5,1,0,0,1,0,0,0,1,1,1,0,0,0.75,0.5
P26758,1,0.6,0,1,0,1,0,0,0,0,1,1,0,0,0.6,0.166666667
P26759,1,1.5,0,0,0,1,0,1,0,1,1,1,1,0,1.5,0.583333333
P26760,0.5,1,0,0,0,0,1,1,0,0,0,1,0,0,2,0.166666667
P26761,0.942,0.45,0,1,0,1,0,1,0,0,0,1,0,0,0.477707006,0.083333333
P26762,0.7536,0.6,0,1,0,1,0,0,0,0,0,1,0,0,0.796178344,0
P26763,1,2.4,0,1,0,1,1,0,0,0,0,1,0,0,2.4,0.083333333
P26764,0.2512,0.12,0,1,0,1,0,1,0,0,0,1,0,0,0.477707006,0.083333333
P26765,0.5,0.6,0,1,0,1,1,1,0,0,0,1,0,0,1.2,0.166666667
P26766,0.7536,0.3,0,1,0,1,1,0,0,0,0,1,0,0,0.398089172,0.083333333
P26767,0.942,0.63,0,1,0,1,1,0,0,0,0,1,0,0,0.668789809,0.083333333
P26768,0.4396,0.6,0,0,0,1,1,1,0,0,0,1,0,0,1.364877161,0.166666667
P26769,0.314,0.21,0,1,0,1,1,1,0,0,1,1,0,0,0.668789809,0.333333333
P26770,0.3768,0.09,0,1,0,1,1,1,0,0,0,1,1,0,0.238853503,0.333333333
P26771,0.2512,0.18,0,1,0,1,1,1,0,1,1,1,0,0,0.71656051,0.5
P26772,1.5,2.4,0,0,0,1,1,0,0,0,0,1,0,0,1.6,0.083333333
P26773,0.5,0.6,0,1,0,1,1,1,0,0,1,1,1,0,1.2,0.5
P26774,0.1884,0.2,0,1,0,0,0,0,0,0,0,1,0,0,1.061571125,0
P26775,1,1.5,1,1,0,1,1,1,0,1,1,1,0,0,1.5,0.666666667
P26776,0.5,0.6,0,1,0,1,0,1,0,0,1,1,0,0,1.2,0.25
P26777,1,0.45,0,1,0,1,0,1,0,0,0,1,0,0,0.45,0.083333333
P26778,1,0.9,0,1,0,1,1,1,0,0,0,1,1,0,0.9,0.333333333
P26779,1.1304,0.75,0,1,0,1,1,1,0,0,1,1,0,0,0.663481953,0.333333333
P26780,0.628,0.4,0,1,0,1,0,1,0,0,0,1,0,0,0.636942675,0.083333333
P26781,0.314,0.3,0,1,0,1,1,1,0,0,1,1,1,0,0.955414013,0.5
P26782,1,0.7,0,1,0,1,0,0,0,0,1,0,0,0,0.7,0.166666667
P26783,0.314,0.5,0,0,0,1,0,0,0,0,0,1,0,0,1.592356688,0
P26784,0.25,0.25,0,1,0,0,0,0,0,0,0,0,0,0,1,0
P26785,0.5,0.3,0,0,0,1,0,1,0,1,1,0,0,0,0.6,0.416666667
P26786,0.25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0
P26787,1,0.4,0,1,0,1,0,1,1,0,0,0,0,0,0.4,0.166666667
P26788,0.5181,0.7,0,0,0,1,0,1,0,0,0,1,0,0,1.351090523,0.083333333
P26789,1,1.5,0,0,0,1,0,0,0,0,0,1,0,0,1.5,0
P26790,1.17,0.25,0,1,0,1,0,1,0,1,0,1,0,0,0.213675214,0.25
P26791,0.25,0.05,0,0,0,1,0,1,0,0,1,0,0,0,0.2,0.25
P26792,0.5,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0
P26793,1.19,2,0,1,0,1,0,1,0,0,0,1,0,0,1.680672269,0.083333333
P26794,1,0.7,0,1,0,1,0,0,0,0,0,1,0,0,0.7,0
P26795,0.3768,0.5,0,1,0,1,0,0,0,0,0,0,0,0,1.326963907,0
P26796,0.314,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0.636942675,0
P26797,1,0.5,0,1,0,1,0,1,0,0,1,0,1,0,0.5,0.416666667
P26798,1,0.2,0,1,0,1,0,1,0,0,0,0,0,0,0.2,0.083333333
P26799,0.39,0.27,0,0,1,1,0,1,0,0,1,0,0,0,0.692307692,0.25
P26800,0.22,0.2,0,1,0,0,0,1,0,0,1,0,0,0,0.909090909,0.25
P26801,0.4,0.15,0,1,0,1,0,1,0,0,0,0,0,0,0.375,0.083333333
P26802,0.2512,0.3,0,1,0,0,1,1,0,0,0,0,0,0,1.194267516,0.166666667
P26803,0.314,0.7,0,1,0,0,1,0,0,0,0,1,0,0,2.229299363,0.083333333
P26804,0.5,0.2,0,0,0,0,1,0,0,0,0,1,1,0,0.4,0.25
P26805,0.0314,0.05,0,0,0,1,0,0,0,0,0,0,0,0,1.592356688,0
P26806,0.314,0.4,0,1,0,1,1,1,0,1,1,1,0,0,1.27388535,0.5
P26807,1,0.5,0,0,0,1,0,1,0,0,0,1,0,0,0.5,0.083333333
P26808,1,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0.5,0
P26809,1,0.15,0,1,0,1,0,0,0,0,0,0,0,0,0.15,0
P26811,0.628,1,0,1,0,1,0,1,0,1,1,0,1,0,1.592356688,0.583333333
P26812,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0.25
P26813,1.13,0.8,0,1,0,1,0,1,0,1,0,1,0,0,0.707964602,0.25
P26814,0.628,0.5,0,1,0,1,0,1,0,1,1,1,0,0,0.796178344,0.416666667
P26815,0.1256,0.5,0,0,0,0,0,0,0,0,0,1,0,0,3.98089172,0
P26816,1,0.8,0,1,0,1,0,1,0,0,0,1,0,0,0.8,0.083333333
P26817,0.314,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.955414013,0
P26818,0.1256,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0.796178344,0
P26819,0.5,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0.8,0
P26820,0.314,0.4915,0,1,0,1,0,0,0,0,0,0,0,0,1.565286624,0
P26821,0.8745,0.5,0,1,0,1,0,1,0,0,1,0,0,1,0.571755289,0.333333333
P26822,0.1884,0.15,0,1,0,1,0,1,0,0,0,0,0,0,0.796178344,0.083333333
P26823,0.157,0.3,0,1,0,1,0,1,0,0,0,0,0,0,1.910828025,0.083333333
P26824,0.5652,1,0,1,0,1,0,1,0,1,1,1,0,0,1.769285209,0.416666667
P26825,0.7684,0.3,0,1,0,1,0,1,0,0,1,1,0,0,0.390421655,0.25
P26826,0.1884,0.5,0,1,0,1,0,1,0,0,0,0,0,0,2.653927813,0.083333333
P26827,0.314,0.3,0,1,0,1,0,1,0,1,0,0,0,0,0.955414013,0.25
P26828,1,2,0,0,0,1,0,1,0,0,0,1,0,0,2,0.083333333
P26829,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0.083333333
P26830,1.75,0.5,0,0,0,1,0,1,0,0,0,0,0,0,0.285714286,0.083333333
P26831,1.32,0.5,0,1,0,1,0,1,0,0,0,0,0,0,0.378787879,0.083333333
P26832,0.68,1,0,1,0,0,1,0,0,0,0,0,0,0,1.470588235,0.083333333
P26833,0.33,0.7,0,1,0,1,0,1,0,0,0,0,0,0,2.121212121,0.083333333
P26834,0.89,0.8,0,1,0,0,1,0,0,0,0,1,0,0,0.898876404,0.083333333
P26835,0.17,0.6,0,1,0,0,0,0,0,0,0,0,0,0,3.529411765,0
P26836,0.745,0.6,0,1,0,1,0,1,0,0,0,0,0,0,0.805369128,0.083333333
P26837,0.33,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0.606060606,0
P26838,0.5024,0.2,0,1,0,1,0,1,0,0,0,0,0,0,0.398089172,0.083333333
P26839,2,0.2,0,1,0,1,0,1,0,0,0,0,0,0,0.1,0.083333333
P26840,1.195,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0.418410042,0
P26841,0.38,1,0,0,0,1,0,1,0,0,1,0,0,1,2.631578947,0.333333333
P26842,0.5,0.5,0,1,0,1,0,1,0,0,0,0,0,0,1,0.083333333
P26843,0.6926,0.2,0,1,0,1,0,1,0,0,1,1,0,0,0.288766965,0.25
P26844,1.5,0.8,0,0,1,1,0,1,0,1,1,0,0,0,0.533333333,0.416666667
P26845,0.7536,0.5,0,1,0,1,0,1,0,0,0,0,0,0,0.663481953,0.083333333
P26846,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0.083333333
P26847,0.5,0.5,0,1,0,1,0,0,0,0,0,1,0,1,1,0.083333333
P26848,0.18,0.2,0,1,0,1,0,1,0,1,0,0,0,0,1.111111111,0.25
P26849,1.5,0.5,0,1,0,1,0,0,0,1,1,0,0,0,0.333333333,0.333333333
P26850,0.12,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0.833333333,0
P26851,1.18,0.4,0,1,0,1,0,1,0,1,0,0,0,0,0.338983051,0.25
P26852,1,0.5,0,1,0,1,0,1,0,1,0,0,0,0,0.5,0.25
P26853,0.21,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0.952380952,0
P26854,1,1.5,0,1,0,1,0,1,0,1,1,1,0,0,1.5,0.416666667
P26855,0.5,0.6,0,1,0,1,0,0,0,0,0,1,0,0,1.2,0
P26856,2,1.2,0,0,0,1,0,1,0,1,1,1,0,0,0.6,0.416666667
P26857,0.2512,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0.796178344,0
P26858,1.6328,1.8,0,1,0,1,0,1,0,1,0,0,0,0,1.102400784,0.25
P26859,1,1.5,0,0,0,1,0,1,0,0,0,1,0,0,1.5,0.083333333
P26860,0.61,0.3,0,1,0,0,0,1,0,0,0,0,0,0,0.491803279,0.083333333
P26861,0.25,1,0,1,0,0,0,0,0,0,0,1,0,0,4,0
P26862,0.75,0.7,0,1,0,0,0,1,0,0,0,1,0,0,0.933333333,0.083333333
P26863,0.1,0.1565,0,1,0,1,0,0,0,0,0,1,0,0,1.565,0
P26864,0.5,0.6,0,1,0,1,0,1,0,0,0,1,0,0,1.2,0.083333333
P26865,0.26,1,0,1,0,1,0,0,0,0,0,1,1,0,3.846153846,0.166666667
P26866,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0.25
P26867,1,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.1,0
P26868,0.04,0.2,0,1,0,0,0,0,0,0,0,1,0,0,5,0
P26869,0.5,0.6,0,1,0,0,0,1,0,0,0,1,0,0,1.2,0.083333333
P26871,0.5,1.6,0,0,0,0,0,1,0,1,1,1,0,0,3.2,0.416666667
P26872,1,1.05,0,0,0,0,0,1,0,0,0,1,0,0,1.05,0.083333333
P26873,0.5,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0
P26874,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0.083333333
P26875,1,1.5,0,0,0,0,0,1,0,0,0,1,0,0,1.5,0.083333333
P26876,1.5,0.8,0,1,0,0,0,1,0,0,0,1,0,0,0.533333333,0.083333333
P26877,1,0.35,0,1,0,0,0,1,0,0,0,1,0,0,0.35,0.083333333
P26878,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
P26879,1,2,0,1,0,0,0,1,0,0,1,1,0,0,2,0.25
P26880,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0.25
P26881,1,1.5,0,0,0,0,0,1,0,0,0,1,0,0,1.5,0.083333333
P26882,0.35,0.75,0,1,0,0,0,1,0,0,0,1,0,0,2.142857143,0.083333333
P26883,0.82,2,0,1,0,0,0,1,0,0,0,1,0,0,2.43902439,0.083333333
P26884,0.5,0.6,0,1,0,0,0,1,0,0,0,1,0,0,1.2,0.083333333
P26885,0.75,0.25,0,1,0,1,0,1,0,0,0,1,0,0,0.333333333,0.083333333
P26886,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
P26887,1,2,0,1,0,0,0,0,0,0,0,1,0,0,2,0
P26888,0.2,0.15,0,1,0,0,0,0,0,0,0,1,0,0,0.75,0
P26889,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
P26890,1.5,0.4,0,1,0,0,0,0,0,0,0,1,0,0,0.266666667,0
P26891,0.5,1.5,0,1,0,0,0,1,0,0,0,1,0,0,3,0.083333333
P26892,1,1.5,0,1,0,1,0,1,0,0,0,1,0,0,1.5,0.083333333
P26893,0.59,1,0,1,0,0,0,0,0,0,1,1,0,0,1.694915254,0.166666667
P26894,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
P26895,0.04,0.1,0,1,0,0,0,0,0,0,0,1,0,0,2.5,0
P26896,0.75,2,0,1,0,0,0,0,0,0,0,1,0,0,2.666666667,0
P26897,1.15,1.5,0,1,0,0,0,0,0,0,0,1,0,0,1.304347826,0
P26898,0.2,0.273,0,1,0,0,0,1,0,0,0,1,0,0,1.365,0.083333333
P26899,0.25,1,0,1,0,0,0,1,0,0,0,1,1,0,4,0.25
P26900,0.1,0.1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
P26901,0.5,0.3,0,1,0,0,0,1,0,0,0,1,0,0,0.6,0.083333333
P26902,1,0.75,0,1,0,0,0,1,0,0,0,1,0,0,0.75,0.083333333
P26903,0.75,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0.666666667,0
P26904,0.5,0.5,0,1,0,0,0,0,0,1,0,1,0,0,1,0.166666667
P26905,0.5,0.6,0,1,0,0,0,0,0,0,0,1,0,0,1.2,0
P26906,0.7,0.5,0,1,0,0,0,1,0,0,0,1,0,0,0.714285714,0.083333333
P26907,1.5,3,0,1,0,0,0,1,0,0,1,1,0,0,2,0.25
P26908,0.5,0.5,0,1,0,0,0,0,0,0,1,1,0,0,1,0.166666667
P26909,0.5,0.8,0,1,0,1,0,0,0,0,1,1,0,0,1.6,0.166666667
P26910,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0.083333333
P26911,0.84,1,0,1,0,1,0,1,0,0,1,1,0,0,1.19047619,0.25
P26912,0.5,1,0,1,0,0,0,1,0,0,1,1,0,0,2,0.25
P26913,1,0.8,0,1,0,0,1,0,0,1,0,1,0,0,0.8,0.25
P26914,1,0.12,0,1,0,0,0,1,0,0,0,1,0,0,0.12,0.083333333
P26915,1,0.126,0,1,0,0,0,0,0,0,0,1,0,0,0.126,0
P26916,1,0.5,0,1,0,0,0,0,0,0,1,1,0,0,0.5,0.166666667
P26917,0.25,0.1,0,1,0,1,0,0,0,0,0,1,0,0,0.4,0
P26918,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0.083333333
P26919,0.5,0.5,0,1,0,0,0,1,0,0,1,1,0,0,1,0.25
P26920,1,0.5,0,1,0,0,0,1,0,0,0,1,0,0,0.5,0.083333333
P26921,0.37,0.4,0,1,0,0,0,0,0,0,0,1,0,0,1.081081081,0
P26922,2,0.5,0,1,0,0,0,1,0,0,1,1,0,0,0.25,0.25
P26923,0.9,1,0,1,0,0,0,0,0,0,1,1,0,0,1.111111111,0.166666667
P26924,1.13,0.6,0,1,0,0,0,1,0,0,0,1,0,0,0.530973451,0.083333333
P26926,0.25,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0.8,0
P26927,1,2,0,1,0,1,0,1,0,1,1,1,1,0,2,0.583333333
P26928,0.5,0.7826,0,0,0,1,0,1,0,0,1,1,0,0,1.5652,0.25
P26929,1,2,0,1,0,1,0,1,0,0,0,1,0,0,2,0.083333333
P26930,0.5,0.6,0,1,0,1,0,1,0,0,0,1,0,0,1.2,0.083333333
P26931,0.628,0.3,0,1,0,1,0,1,0,0,1,1,0,0,0.477707006,0.25
P26932,0.2512,0.2025,0,0,1,1,0,1,0,0,0,1,0,0,0.806130573,0.083333333
P26933,0.5148,1.225,0,1,0,1,0,1,0,1,1,1,0,0,2.37956488,0.416666667
P26934,1.1932,1.5,0,1,0,1,0,0,0,0,0,0,0,0,1.257123701,0
P26936,0.7536,1,0,0,0,1,0,1,0,0,1,1,0,0,1.326963907,0.25
P26937,1,2,0,0,0,1,0,1,0,1,0,0,0,0,2,0.25
P26938,0.314,0.8,0,0,0,1,0,1,0,0,0,0,0,0,2.547770701,0.083333333
P26939,0.5,0.5,0,0,1,1,0,1,0,0,0,1,0,0,1,0.083333333
P26940,0.314,0.1,0,1,0,1,0,1,0,0,1,0,0,0,0.318471338,0.25
P26941,1,1.5,0,0,1,0,1,1,0,0,0,0,0,0,1.5,0.166666667
P26942,0.59,0.45,0,1,0,1,0,1,0,0,0,0,0,0,0.762711864,0.083333333
P26943,0.5,0.15,0,1,0,1,0,1,0,0,1,0,0,0,0.3,0.25
P26944,0.1256,0.2,0,1,0,0,0,0,0,0,0,0,0,0,1.592356688,0
P26945,1,1.3,0,1,0,1,0,1,0,1,1,1,0,0,1.3,0.416666667
P26946,1,0.2,0,1,0,1,0,1,0,1,1,1,0,0,0.2,0.416666667
P26947,1.5,0.8,0,1,0,1,1,1,0,0,0,0,0,0,0.533333333,0.166666667
P26948,0.88,0.25,0,1,0,1,0,1,0,1,1,1,0,0,0.284090909,0.416666667
P26949,0.5,0.5,0,0,0,1,0,1,0,1,1,1,0,0,1,0.416666667
P26950,0.75,1,0,0,0,1,0,1,0,1,1,0,0,0,1.333333333,0.416666667
P26951,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0.333333333
P26952,0.76,0.3,0,0,0,1,1,0,0,0,0,1,0,0,0.394736842,0.083333333
P26953,0.32,1,0,0,0,0,0,0,0,0,0,1,0,0,3.125,0
P26954,0.32,0.1,0,1,0,1,0,0,0,0,0,1,0,0,0.3125,0
P26955,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0.083333333
P26956,0.5,1,0,1,0,1,0,1,0,1,1,1,0,0,2,0.416666667
P26957,0.59,0.4,0,0,0,1,1,1,0,0,0,1,0,0,0.677966102,0.166666667
P26958,1,5,0,0,1,0,1,1,0,0,1,0,0,0,5,0.333333333
P26959,0.51,0.3,0,1,0,1,0,1,0,0,1,1,0,0,0.588235294,0.25
P26960,0.5,1,0,1,0,1,1,0,0,0,0,1,0,0,2,0.083333333
P26961,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0.416666667
P26962,0.314,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0.796178344,0
P26963,0.2,0.6,0,1,0,0,0,0,0,0,0,1,0,0,3,0
P26964,0.93,0.4,0,1,0,1,0,1,0,0,0,1,0,0,0.430107527,0.083333333
P26965,1,1.5,0,0,0,1,1,1,0,1,1,1,0,0,1.5,0.5
P26966,0.5,1,0,0,0,1,0,1,0,1,1,1,0,0,2,0.416666667
P26967,0.48,1,0,1,0,1,0,0,0,0,0,1,0,0,2.083333333,0
P26968,0.4396,0.05,0,1,0,1,0,1,0,0,0,1,0,0,0.113739763,0.083333333
P26969,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0.083333333
P26970,0.8164,1.2,0,0,0,1,1,1,0,0,0,1,0,0,1.469867712,0.166666667
P26971,1,0.7,0,1,0,1,0,1,0,0,0,1,0,0,0.7,0.083333333
P26972,0.5,0.5,0,1,0,1,0,0,0,0,0,0,0,0,1,0
P26973,0.0628,0.05,0,1,0,0,0,0,0,0,0,1,0,0,0.796178344,0
P26974,0.28,0.4,0,1,0,1,1,1,1,0,0,1,0,0,1.428571429,0.25
P26975,0.3768,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0.663481953,0
P26976,0.25,0.4,0,1,0,1,0,1,0,0,0,1,0,0,1.6,0.083333333
P26977,0.5,0.5,0,1,0,1,0,1,0,0,0,1,0,0,1,0.083333333
P26978,0.5,0.3,0,1,0,1,0,1,0,0,0,1,0,0,0.6,0.083333333
P26979,1,0.8,0,1,0,1,1,1,0,0,0,1,0,0,0.8,0.166666667
P26980,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0.333333333
P26981,0.8792,0.3,0,1,0,1,1,1,0,0,0,1,0,0,0.34121929,0.166666667
P26982,1,2,0,1,0,0,0,0,0,0,0,1,0,0,2,0
P26983,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0.166666667
P26984,0.41,0.08,0,1,0,1,1,0,0,0,0,0,0,0,0.195121951,0.083333333
P26985,1,0.4,0,1,0,1,0,0,0,0,0,1,0,0,0.4,0
P26986,0.25,0.2,0,1,0,1,1,1,0,1,0,1,0,0,0.8,0.333333333
P26987,0.75,1.5,0,0,0,1,1,1,0,1,1,1,1,0,2,0.666666667
P26988,1,2,1,0,1,1,1,1,0,1,0,1,0,0,2,0.5
P26989,2,0.6,0,1,0,1,1,1,0,0,0,1,0,0,0.3,0.166666667
P26991,1,0.9,0,1,0,1,1,1,0,1,1,1,0,0,0.9,0.5
P26992,0.75,0.8,0,0,0,1,0,1,0,0,0,1,0,0,1.066666667,0.083333333
P26993,0.5,0.7,0,1,0,1,0,1,0,1,0,0,0,0,1.4,0.25
P26994,0.5,0.5,0,1,0,1,1,1,0,0,0,0,0,0,1,0.166666667
P26995,1,2,0,1,0,1,1,0,0,0,0,1,0,0,2,0.083333333
P26996,2,1.6,0,1,0,1,1,1,0,0,0,1,0,0,0.8,0.166666667
P26997,0.75,0.8,0,1,0,1,1,0,0,0,0,1,0,0,1.066666667,0.083333333
P26998,0.25,0.6,0,1,0,1,1,1,0,1,1,1,0,0,2.4,0.5
P26999,1,0.5,0,1,0,1,0,1,0,0,0,1,0,0,0.5,0.083333333
P27000,0.2,0.5,0,1,0,0,0,0,0,0,0,1,0,0,2.5,0
P27001,0.5,0.6,0,0,1,1,0,1,0,0,0,1,0,0,1.2,0.083333333
P27002,0.96,1,0,1,0,1,1,1,0,1,1,1,0,0,1.041666667,0.5
P27003,0.31,0.1,0,1,0,1,1,1,0,0,0,1,0,0,0.322580645,0.166666667
P27004,0.3768,0.2,0,1,0,1,0,1,0,0,0,1,0,0,0.530785563,0.083333333
P27005,1,1.5,0,1,0,1,1,1,0,0,0,0,0,0,1.5,0.166666667
P27006,0.1256,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0.796178344,0
P27007,1.5,1.5,0,0,1,1,1,1,0,1,0,0,0,0,1,0.333333333
P27008,0.5,0.3,0,1,0,1,1,0,0,0,0,1,0,0,0.6,0.083333333
P27009,1.3,2,0,1,0,1,0,0,0,0,0,1,0,0,1.538461538,0
P27010,0.5,0.7,0,1,0,1,1,1,0,1,1,1,0,0,1.4,0.5
P27011,0.1256,0.3,0,1,0,1,0,1,0,0,0,1,0,0,2.388535032,0.083333333
P27012,1,2,0,0,1,1,1,1,0,1,1,1,0,0,2,0.5
P27013,0.5,0.2,0,1,0,1,0,0,0,0,0,1,0,0,0.4,0
P27014,0.628,1,0,1,0,1,0,1,0,1,0,1,0,0,1.592356688,0.25
P27015,0.5,0.4,0,1,0,0,0,0,0,0,0,1,0,0,0.8,0
P27016,2,2.75,0,1,0,1,1,1,0,0,0,0,0,0,1.375,0.166666667
P27017,0.5,0.4,0,0,0,1,1,0,0,0,0,0,0,0,0.8,0.083333333
P27018,1,0.8,0,1,0,1,1,1,0,0,0,1,0,0,0.8,0.166666667
P27019,0.5,0.7826,0,0,1,1,1,1,0,0,1,0,0,0,1.5652,0.333333333
P27020,0.59,0.4,0,1,0,1,1,0,0,1,0,1,0,0,0.677966102,0.25
P27021,0.62,1.05,0,1,0,1,1,1,0,0,0,1,0,0,1.693548387,0.166666667
P27022,0.5,0.8,0,1,0,1,1,1,0,0,0,1,0,0,1.6,0.166666667
P27023,0.628,0.4,0,1,0,1,1,1,0,1,0,1,0,0,0.636942675,0.333333333
P27024,0.5,0.8,0,1,0,1,1,1,0,0,0,1,0,0,1.6,0.166666667
P27025,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0.083333333
P27026,1,5,0,1,0,1,1,1,0,1,0,1,0,0,5,0.333333333
P27027,0.15,0.08,0,1,0,1,1,0,0,0,0,1,0,0,0.533333333,0.083333333
P27028,1,0.5,0,1,0,1,0,1,0,0,1,1,0,0,0.5,0.25
P27029,0.15,0.12,0,1,0,1,1,0,0,0,0,1,0,0,0.8,0.083333333
P27030,1.18,1.5,0,1,0,1,0,1,0,0,0,1,0,0,1.271186441,0.083333333
P27031,0.5,0.5,0,0,0,1,1,0,0,0,0,0,0,0,1,0.083333333
P27032,0.5,0.75,0,1,0,1,0,0,0,0,0,1,0,0,1.5,0
P27033,1,0.8,0,0,0,1,1,0,0,0,0,0,0,0,0.8,0.083333333
P27034,0.25,0.5,0,1,0,1,0,0,0,0,0,0,0,0,2,0
P27035,0.2,0.4,0,1,0,1,0,1,0,0,0,0,0,0,2,0.083333333
P27036,0.12,0.45,0,1,0,0,0,0,0,0,0,1,0,0,3.75,0
P27037,0.75,1,0,1,0,1,1,1,0,0,0,1,0,0,1.333333333,0.166666667
P27038,0.78,1.2,0,1,0,1,0,1,0,0,0,0,0,0,1.538461538,0.083333333
P27039,0.18,0.375,0,1,0,1,1,1,0,1,1,1,0,1,2.083333333,0.583333333
P27040,0.5,0.6,0,0,0,1,1,1,0,0,0,1,0,0,1.2,0.166666667
P27041,0.12,0.07,0,0,0,1,1,0,0,1,0,1,0,0,0.583333333,0.25
P27042,1,0.5,0,1,0,1,0,1,0,0,0,1,0,0,0.5,0.083333333
P27043,0.25,0.3,0,1,0,0,0,0,0,0,0,0,0,0,1.2,0
P27044,0.1884,0.04,0,1,0,0,0,0,0,0,0,1,0,0,0.212314225,0
P27045,0.5,0.5,0,1,0,1,1,0,0,1,0,1,0,0,1,0.25
P27046,0.25,0.6,0,1,0,1,0,1,0,1,1,1,0,0,2.4,0.416666667
P27047,0.5,0.4,0,0,0,1,0,0,0,0,0,1,0,0,0.8,0
P27048,0.25,0.2,0,1,0,1,1,1,0,0,0,1,0,0,0.8,0.166666667
P27049,0.5,1,0,1,0,1,1,1,0,0,0,1,0,0,2,0.166666667
P27050,1,1.5,0,0,0,1,1,1,0,0,0,1,0,0,1.5,0.166666667
P27051,0.5,0.5,0,1,0,1,1,1,0,0,0,0,0,0,1,0.166666667
P27052,0.07,0.1,0,1,0,0,0,0,0,0,0,1,0,0,1.428571429,0
P27054,0.12,0.05,0,1,0,1,1,1,0,0,1,1,0,0,0.416666667,0.333333333
P27055,0.3,0.15,0,1,0,1,1,1,0,1,1,1,0,0,0.5,0.5
P27056,0.29,0.1,0,0,0,1,1,0,0,0,0,0,0,0,0.344827586,0.083333333
P27057,0.26,0.3,0,1,0,1,0,0,0,0,0,1,0,0,1.153846154,0
P27058,0.4,0.5,0,1,0,1,0,0,0,0,0,1,0,0,1.25,0
P27059,0.36,0.6,0,1,0,1,0,1,1,0,1,1,0,0,1.666666667,0.333333333
P27060,1.27,0.2,0,1,0,1,0,0,0,0,0,0,0,0,0.157480315,0
P27063,1.75,1,0,0,0,1,0,0,0,0,0,1,1,0,0.571428571,0.166666667
P27064,0.75,1,0,0,0,0,1,0,1,0,1,1,1,0,1.333333333,0.5
P27065,0.5,0.5,0,0,1,0,1,1,1,1,1,0,1,0,1,0.75
P27066,0.085,0.1,0,1,0,0,0,0,0,0,0,1,0,0,1.176470588,0
